chr	start	end
Chr3	35702935	35704064
Chr3	35709427	35710309
Chr3	35710304	35715776
Chr3	35718659	35719808
Chr3	35725976	35727195
Chr3	35729881	35732118
Chr3	35736065	35741607
Chr3	35741792	35748174
Chr3	35753292	35758055
Chr3	35766930	35769093
Chr3	35769768	35772247
Chr3	35772622	35777460
Chr3	35777909	35781336
Chr3	35785439	35786446
Chr3	35790047	35795496
Chr3	35799260	35800375
Chr3	35806039	35808915
Chr3	35809964	35814672
Chr3	35817302	35819563
Chr3	35820760	35821532
Chr3	35822112	35824358
Chr3	35826263	35830205
Chr3	35830359	35832570
Chr3	35833974	35838008
Chr3	35840621	35843776
Chr3	35845949	35854299
Chr3	35855445	35860549
Chr3	35861518	35864177
Chr3	35865184	35867788
Chr3	35868698	35875491
Chr3	35877542	35882905
Chr3	35883518	35888218
Chr3	35890202	35894181
Chr3	35895414	35896803
Chr3	35897233	35899393
Chr3	35899556	35901799
Chr3	35900686	35903066
Chr3	35904410	35905623
Chr3	35906755	35908400
Chr3	35908631	35911694
Chr3	35916407	35917936
Chr3	35922768	35923937
Chr3	35948263	35948557
Chr3	35953611	35955166
Chr3	35955546	35960595
Chr3	35964861	35968404
Chr3	35968492	35970517
Chr3	35970786	35973334
Chr3	35973550	35974651
Chr3	35975295	35979265
Chr3	35979772	35982391
Chr3	35982552	35985822
Chr3	35985993	35986962
Chr3	35989011	35992635
Chr3	35994361	35995919
Chr3	36001919	36007540
Chr3	36039164	36043822
Chr3	36051532	36054551
Chr3	36065049	36066007
Chr3	36073172	36074582
Chr3	36074890	36079781
Chr3	36082359	36096572
Chr3	36097163	36098250
Chr3	36100452	36100881
Chr3	36103513	36105068
Chr3	36107251	36110942
Chr3	36114020	36119721
Chr3	36119618	36122015
Chr3	36124403	36132012
Chr3	36132038	36134636
Chr3	36150664	36152517
Chr3	36171632	36172326
Chr3	36174727	36175392
Chr3	36177367	36180173
Chr3	36180582	36183152
Chr3	36184657	36186427
Chr3	36189259	36190656
Chr3	36193349	36193847
Chr3	36203955	36205259
Chr3	36224273	36225086
Chr3	36228699	36232930
Chr3	36239056	36240813
Chr3	36243053	36245080
Chr3	36246086	36247682
Chr3	36256015	36259499
Chr3	36265515	36271489
Chr3	36273396	36278557
Chr3	36281082	36284945
Chr3	36286352	36289215
Chr3	36291998	36295097
Chr3	36295246	36299447
Chr3	36301489	36302407
Chr3	36306315	36306911
Chr3	36318345	36319662
Chr3	36319930	36335463
Chr3	36340083	36346953
Chr3	36345554	36346953
Chr3	36347802	36358609
Chr3	36360645	36361743
Chr3	36366368	36367770
Chr3	36376402	36381544
Chr3	36381707	36384500
Chr3	36384991	36386913
Chr3	36387784	36389541
Chr3	36390204	36391403
Chr3	36394773	36401705
Chr3	36402736	36405403
Chr4	18165	18437
Chr4	57419	61825
Chr4	89024	97924
Chr4	99618	101643
Chr4	115620	119705
Chr4	121631	125374
Chr4	128602	129282
Chr4	141666	143861
Chr4	177271	182245
Chr4	182512	186397
Chr4	187743	197110
Chr4	203194	204550
Chr4	207701	208487
Chr4	215929	219439
Chr4	219523	222825
Chr4	226838	230061
Chr4	240548	243305
Chr4	246303	249229
Chr4	250460	251388
Chr4	258818	263006
Chr4	315020	315743
Chr4	316366	319162
Chr4	321281	329266
Chr4	333687	337087
Chr4	346608	347612
Chr4	354027	355463
Chr4	357591	360450
Chr4	362891	367448
Chr4	370770	372421
Chr4	375410	376418
Chr4	381947	384293
Chr4	386001	387012
Chr4	390850	391302
Chr4	396481	400947
Chr4	400957	405337
Chr4	410379	412384
Chr4	433258	434001
Chr4	443309	444842
Chr4	446012	447110
Chr4	453419	457132
Chr4	463738	467284
Chr4	471100	472891
Chr4	474156	478490
Chr4	479525	480343
Chr4	483241	486065
Chr4	489135	491095
Chr4	492434	495383
Chr4	498116	501013
Chr4	515550	516417
Chr4	520182	524507
Chr4	529344	530005
Chr4	531882	534291
Chr4	537367	537859
Chr4	541767	542420
Chr4	545744	553541
Chr4	560485	562482
Chr4	568843	570185
Chr4	570477	570764
Chr4	585941	587523
Chr4	588966	591716
Chr4	593318	594453
Chr4	599973	600932
Chr4	602300	608879
Chr4	610122	612879
Chr4	613779	616346
Chr4	617482	622877
Chr4	627424	628238
Chr4	633298	633594
Chr4	639804	643202
Chr4	644095	644409
Chr4	646157	650134
Chr4	657471	658410
Chr4	661144	667572
Chr4	673635	676664
Chr4	679550	680988
Chr4	681115	687716
Chr4	692760	695278
Chr4	706797	711491
Chr4	715761	722261
Chr4	723003	723434
Chr4	755674	758586
Chr4	793538	799310
Chr4	835447	837343
Chr4	854785	855691
Chr4	855926	857145
Chr4	861590	861970
Chr4	868183	868779
Chr4	888474	890756
Chr4	895462	895989
Chr4	899006	899350
Chr4	899805	900662
Chr4	905391	909965
Chr4	913866	917650
Chr4	921713	929966
Chr4	937893	943051
Chr4	944632	946752
Chr4	959464	960041
Chr4	967143	967556
Chr4	967967	969766
Chr4	971526	971909
Chr4	980388	980588
Chr4	984543	987069
Chr4	997304	999140
Chr4	999640	1002381
Chr4	1008361	1010071
Chr4	1015362	1019694
Chr4	1024131	1026339
Chr4	1042687	1044943
Chr4	1046902	1054004
Chr4	1054609	1070954
Chr4	1073401	1076455
Chr4	1084660	1084972
Chr4	1093337	1098664
Chr4	1100221	1102296
Chr4	1110873	1113296
Chr4	1113475	1118619
Chr4	1120524	1125013
Chr4	1125771	1126731
Chr4	1128711	1134972
Chr4	1135879	1139939
Chr4	1148798	1152219
Chr4	1160646	1166868
Chr4	1173622	1173885
Chr4	1184349	1197096
Chr4	1201202	1202917
Chr4	1209884	1219026
Chr4	1218482	1221429
Chr4	1226493	1227608
Chr4	1229902	1233445
Chr4	1236447	1239485
Chr4	1248450	1260291
Chr4	1266118	1269899
Chr4	1279948	1285100
Chr4	1301951	1304023
Chr4	1306333	1306836
Chr4	1320596	1321461
Chr4	1329656	1336698
Chr4	1352142	1357113
Chr4	1358663	1362223
Chr4	1366140	1367880
Chr4	1398494	1400375
Chr4	1408670	1409945
Chr4	1411107	1412422
Chr4	1438437	1442005
Chr4	1444093	1444933
Chr4	1446738	1448668
Chr4	1451781	1452496
Chr4	1454064	1454725
Chr4	1477809	1481596
Chr4	1530394	1530846
Chr4	1531391	1532378
Chr4	1534925	1536764
Chr4	1562252	1572698
Chr4	1577205	1578976
Chr4	1613592	1614904
Chr4	1638844	1648029
Chr4	1652403	1653677
Chr4	1676609	1676845
Chr4	1702003	1710519
Chr4	1714652	1720355
Chr4	1721081	1721706
Chr4	1723217	1727297
Chr4	1736630	1740998
Chr4	1754439	1759865
Chr4	1767007	1768449
Chr4	1770115	1773908
Chr4	1779894	1781348
Chr4	1788564	1790459
Chr4	1791388	1792971
Chr4	1793266	1794983
Chr4	1801995	1804921
Chr4	1806509	1806805
Chr4	1808469	1809152
Chr4	1813950	1816073
Chr4	1835462	1839603
Chr4	1843006	1848258
Chr4	1848746	1851594
Chr4	1857915	1865238
Chr4	1866319	1870097
Chr4	1871629	1872356
Chr4	1872731	1873057
Chr4	1873883	1877012
Chr4	1878061	1879879
Chr4	1893361	1894905
Chr4	1915758	1916836
Chr4	1940109	1941887
Chr4	1954026	1958912
Chr4	1959629	1961689
Chr4	1971152	1971673
Chr4	1974680	1981816
Chr4	1985634	1997948
Chr4	2018207	2018805
Chr4	2019220	2026444
Chr4	2034450	2038826
Chr4	2054635	2055160
Chr4	2071049	2084671
Chr4	2092752	2096873
Chr4	2098144	2101258
Chr4	2103235	2106462
Chr4	2220873	2234260
Chr4	2236568	2237453
Chr4	2243435	2244899
Chr4	2246910	2252250
Chr4	2253611	2254513
Chr4	2255933	2256636
Chr4	2279198	2279569
Chr4	2281882	2284999
Chr4	2292020	2292933
Chr4	2294214	2294503
Chr4	2295703	2299527
Chr4	2300779	2302759
Chr4	2374478	2377798
Chr4	2390278	2398419
Chr4	2408025	2409055
Chr4	2413801	2415039
Chr4	2423293	2423829
Chr4	2426736	2429504
Chr4	2441510	2447788
Chr4	2480533	2485914
Chr4	2493571	2495303
Chr4	2501625	2502817
Chr4	2511483	2514711
Chr4	2520696	2522771
Chr4	2608981	2609799
Chr4	2616282	2616967
Chr4	2641975	2646302
Chr4	2667561	2669846
Chr4	2705122	2707431
Chr4	2708718	2712225
Chr4	2738735	2739288
Chr4	2747146	2750986
Chr4	2752711	2758880
Chr4	2776748	2777549
Chr4	2781455	2781951
Chr4	2802471	2802967
Chr4	2809044	2811585
Chr4	2826150	2830476
Chr4	2843738	2846776
Chr4	2849703	2850155
Chr4	2869181	2870376
Chr4	2890372	2891360
Chr4	2901976	2904919
Chr4	2910552	2913470
Chr4	2921891	2922793
Chr4	2942476	2942796
Chr4	2956309	2958247
Chr4	2959557	2963815
Chr4	2966189	2968522
Chr4	2971881	2973962
Chr4	2975226	2981383
Chr4	2989681	2993684
Chr4	3006511	3007140
Chr4	3014189	3015983
Chr4	3018535	3018831
Chr4	3056884	3057108
Chr4	3082133	3083457
Chr4	3097133	3099347
Chr4	3115620	3118952
Chr4	3139438	3141318
Chr4	3165209	3166884
Chr4	3167317	3170383
Chr4	3212747	3213232
Chr4	3222826	3223469
Chr4	3238814	3242935
Chr4	3262849	3264044
Chr4	3264732	3277851
Chr4	3295899	3299480
Chr4	3310335	3310831
Chr4	3312120	3312690
Chr4	3404613	3405631
Chr4	3424465	3427091
Chr4	3417461	3419747
Chr4	3410728	3412439
Chr4	3407598	3408094
Chr4	3465245	3470783
Chr4	3477571	3480463
Chr4	3518214	3522914
Chr4	3529914	3532223
Chr4	3537556	3537891
Chr4	3539703	3547962
Chr4	3555220	3562917
Chr4	3565425	3565745
Chr4	3575300	3581634
Chr4	3582084	3583206
Chr4	3599503	3600150
Chr4	3607361	3608605
Chr4	3609046	3613651
Chr4	3617349	3617974
Chr4	3628786	3629332
Chr4	3635172	3638048
Chr4	3648178	3650355
Chr4	3655171	3657904
Chr4	3666766	3667335
Chr4	3671642	3673217
Chr4	3682118	3684160
Chr4	3726893	3729874
Chr4	3724240	3725070
Chr4	3766125	3768464
Chr4	3783281	3784338
Chr4	3787377	3788447
Chr4	3792000	3794259
Chr4	3804423	3812780
Chr4	3817896	3818997
Chr4	3823885	3826293
Chr4	3827409	3828035
Chr4	3828451	3829693
Chr4	3847605	3849653
Chr4	3853320	3857891
Chr4	3865931	3869271
Chr4	3871359	3874283
Chr4	3937889	3938479
Chr4	3939087	3940115
Chr4	3951007	3952166
Chr4	3993182	3993418
Chr4	4012000	4012545
Chr4	4037451	4038926
Chr4	4039853	4042102
Chr4	4048500	4049012
Chr4	4057328	4057534
Chr4	4088538	4090854
Chr4	4165362	4166354
Chr4	4169608	4170828
Chr4	4178476	4178835
Chr4	4216641	4218582
Chr4	4218848	4219084
Chr4	4220840	4221729
Chr4	4225728	4226848
Chr4	4231225	4231776
Chr4	4243283	4243962
Chr4	4244855	4248547
Chr4	4270696	4271013
Chr4	4274885	4290697
Chr4	4296331	4297571
Chr4	4308425	4310448
Chr4	4318919	4321316
Chr4	4326647	4327438
Chr4	4330732	4331909
Chr4	4332931	4334254
Chr4	4343761	4345056
Chr4	4345692	4346213
Chr4	4349134	4352198
Chr4	4353140	4355614
Chr4	4358819	4361044
Chr4	4397241	4398767
Chr4	4401275	4402880
Chr4	4404142	4404390
Chr4	4424830	4427683
Chr4	4436856	4441657
Chr4	4441881	4444004
Chr4	4446649	4446960
Chr4	4452696	4455350
Chr4	4457400	4461845
Chr4	4463046	4463552
Chr4	4470642	4473512
Chr4	4484997	4490101
Chr4	4508804	4513883
Chr4	4520759	4521524
Chr4	4543617	4547560
Chr4	4557188	4559281
Chr4	4564403	4571423
Chr4	4574482	4579567
Chr4	4591307	4592383
Chr4	4597987	4599183
Chr4	4637978	4640929
Chr4	4651469	4652730
Chr4	4672229	4672477
Chr4	4674744	4678833
Chr4	4688336	4689496
Chr4	4690898	4692354
Chr4	4695714	4696734
Chr4	4702325	4702765
Chr4	4719997	4720485
Chr4	4723006	4723844
Chr4	4732317	4732568
Chr4	4738375	4742348
Chr4	4749120	4752352
Chr4	4764156	4765173
Chr4	4769894	4772045
Chr4	4800463	4800789
Chr4	4804204	4804419
Chr4	4816607	4822779
Chr4	4825592	4828927
Chr4	4846560	4847278
Chr4	4859399	4859668
Chr4	4869932	4872151
Chr4	4874374	4878345
Chr4	4897173	4897791
Chr4	4914344	4914830
Chr4	4923766	4925539
Chr4	4928417	4931333
Chr4	4948702	4949088
Chr4	4954881	4960054
Chr4	4964866	4965150
Chr4	4965526	4975369
Chr4	5005077	5006210
Chr4	5034578	5035062
Chr4	5040350	5043003
Chr4	5059699	5060958
Chr4	5095629	5098648
Chr4	5111680	5113716
Chr4	5121027	5124372
Chr4	5128095	5129804
Chr4	5130826	5132553
Chr4	5135228	5136378
Chr4	5135227	5142143
Chr4	5152089	5153384
Chr4	5161917	5167494
Chr4	5167705	5170461
Chr4	5178469	5186509
Chr4	5189852	5190496
Chr4	5194002	5194949
Chr4	5202898	5205825
Chr4	5207942	5216582
Chr4	5241472	5243320
Chr4	5246846	5247861
Chr4	5252243	5252716
Chr4	5254741	5260534
Chr4	5263669	5266752
Chr4	5274291	5274500
Chr4	5292922	5293600
Chr4	5307283	5309076
Chr4	5311434	5312806
Chr4	5318060	5326427
Chr4	5332329	5334479
Chr4	5357000	5357791
Chr4	5358308	5359739
Chr4	5377262	5379183
Chr4	5380095	5381565
Chr4	5385722	5387215
Chr4	5388846	5392543
Chr4	5419504	5419947
Chr4	5428338	5434028
Chr4	5444177	5445427
Chr4	5478995	5479718
Chr4	5483441	5484258
Chr4	5484768	5486773
Chr4	5504359	5504831
Chr4	5505945	5507433
Chr4	5508974	5511928
Chr4	5518778	5521211
Chr4	5521913	5522778
Chr4	5522847	5523558
Chr4	5523899	5524921
Chr4	5526857	5530346
Chr4	5534957	5538264
Chr4	5539574	5545471
Chr4	5559070	5561203
Chr4	5563170	5565553
Chr4	5566811	5570359
Chr4	5570742	5573468
Chr4	5577719	5578510
Chr4	5588641	5588841
Chr4	5590325	5592699
Chr4	5596642	5599067
Chr4	5608740	5630277
Chr4	5636744	5640487
Chr4	5644929	5649613
Chr4	5655847	5666499
Chr4	5669157	5675737
Chr4	5683287	5684863
Chr4	5686452	5689491
Chr4	5690686	5691057
Chr4	5700117	5700785
Chr4	5704887	5705159
Chr4	5706028	5707397
Chr4	5727999	5731952
Chr4	5736755	5737063
Chr4	5739440	5741093
Chr4	5742644	5744751
Chr4	5756833	5757390
Chr4	5775633	5779100
Chr4	5781635	5782412
Chr4	5785578	5788514
Chr4	5790785	5791262
Chr4	5802055	5811151
Chr4	5811323	5813082
Chr4	5846276	5849390
Chr4	5850390	5851361
Chr4	5854167	5855188
Chr4	5858711	5859872
Chr4	5861012	5862070
Chr4	5865176	5868178
Chr4	5880409	5883333
Chr4	5890687	5893234
Chr4	5894421	5896108
Chr4	5899050	5902450
Chr4	5904786	5906759
Chr4	5911713	5914570
Chr4	5920297	5924575
Chr4	5931174	5931871
Chr4	5946768	5950464
Chr4	5955206	5955592
Chr4	5986672	5987382
Chr4	5989515	5990234
Chr4	6004594	6009046
Chr4	6011867	6012149
Chr4	6028041	6031408
Chr4	6041453	6042507
Chr4	6046645	6047475
Chr4	6051708	6053393
Chr4	6053935	6054853
Chr4	6059518	6059906
Chr4	6069815	6070433
Chr4	6096222	6096871
Chr4	6097215	6097691
Chr4	6148621	6149304
Chr4	6159454	6159744
Chr4	6165235	6167136
Chr4	6211043	6214798
Chr4	6225092	6226577
Chr4	6231633	6232479
Chr4	6233337	6236046
Chr4	6250562	6253415
Chr4	6255954	6258351
Chr4	6262583	6264062
Chr4	6276246	6278453
Chr4	6292199	6298189
Chr4	6301993	6303808
Chr4	6340142	6341162
Chr4	6345068	6345966
Chr4	6352798	6355583
Chr4	6372777	6376430
Chr4	6378760	6382313
Chr4	6384635	6388953
Chr4	6420539	6423446
Chr4	6424807	6429290
Chr4	6437640	6440418
Chr4	6441984	6442304
Chr4	6448554	6452290
Chr4	6454582	6456042
Chr4	6465194	6466580
Chr4	6471799	6473124
Chr4	6475332	6481870
Chr4	6490902	6495625
Chr4	6499150	6499662
Chr4	6501583	6503285
Chr4	6504266	6505211
Chr4	6511575	6519015
Chr4	6520533	6522270
Chr4	6524931	6526358
Chr4	6551140	6551412
Chr4	6553039	6556077
Chr4	6558156	6558874
Chr4	6560421	6560774
Chr4	6564625	6566887
Chr4	6567884	6568651
Chr4	6593189	6595832
Chr4	6598283	6599420
Chr4	6632336	6632683
Chr4	6634002	6638846
Chr4	6659775	6661659
Chr4	6683481	6693010
Chr4	6695568	6696645
Chr4	6703877	6704428
Chr4	6709221	6712007
Chr4	6714434	6716387
Chr4	6718557	6720113
Chr4	6743561	6744555
Chr4	6822235	6822666
Chr4	6833910	6842367
Chr4	6869662	6872863
Chr4	6879863	6880159
Chr4	6889026	6894168
Chr4	6902844	6909634
Chr4	6913245	6916224
Chr4	6924995	6926957
Chr4	6939046	6942716
Chr4	6951341	6951877
Chr4	6955305	6957924
Chr4	6959227	6959619
Chr4	6966603	6969039
Chr4	6972808	6973207
Chr4	6976835	6979249
Chr4	6994347	6995304
Chr4	6996863	7005632
Chr4	7008959	7010088
Chr4	7014342	7021168
Chr4	7024800	7028115
Chr4	7028330	7028947
Chr4	7031215	7033483
Chr4	7036102	7040641
Chr4	7044044	7047997
Chr4	7075067	7075513
Chr4	7077195	7077664
Chr4	7082093	7083520
Chr4	7084934	7088113
Chr4	7100661	7100975
Chr4	7111315	7115008
Chr4	7128690	7130895
Chr4	7137216	7137651
Chr4	7150261	7151972
Chr4	7153701	7156100
Chr4	7156820	7159820
Chr4	7163748	7166406
Chr4	7166859	7168453
Chr4	7177696	7178541
Chr4	7180280	7183249
Chr4	7190269	7191171
Chr4	7194924	7200312
Chr4	7206519	7207214
Chr4	7209080	7209367
Chr4	7213901	7218301
Chr4	7221326	7222440
Chr4	7227999	7230986
Chr4	7247885	7248127
Chr4	7250358	7251846
Chr4	7254464	7256866
Chr4	7260495	7262700
Chr4	7265196	7267272
Chr4	7288717	7289058
Chr4	7297337	7297732
Chr4	7301573	7312295
Chr4	7317232	7325788
Chr4	7327191	7329797
Chr4	7351645	7359351
Chr4	7360640	7361056
Chr4	7371303	7373862
Chr4	7391635	7392551
Chr4	7442916	7446615
Chr4	7473148	7475277
Chr4	7492471	7493863
Chr4	7503997	7517906
Chr4	7521476	7522295
Chr4	7545277	7551634
Chr4	7553316	7554705
Chr4	7577283	7580746
Chr4	7587791	7588231
Chr4	7593398	7595122
Chr4	7596190	7599228
Chr4	7601365	7601979
Chr4	7620318	7621389
Chr4	7677325	7677935
Chr4	7790226	7790651
Chr4	7827886	7829016
Chr4	7858185	7858958
Chr4	7867275	7867897
Chr4	7881979	7883154
Chr4	7893474	7901861
Chr4	7907235	7908375
Chr4	7913767	7915304
Chr4	7944277	7945728
Chr4	7947573	7949781
Chr4	7959357	7960295
Chr4	7961018	7964447
Chr4	7970014	7971529
Chr4	7973003	7983887
Chr4	7984409	7985179
Chr4	7985651	7989812
Chr4	7990746	7993303
Chr4	7996163	7996801
Chr4	8006469	8007458
Chr4	8009023	8018542
Chr4	8024260	8025311
Chr4	8038525	8039290
Chr4	8040659	8042276
Chr4	8043146	8046774
Chr4	8064649	8072284
Chr4	8077757	8079362
Chr4	8085178	8090712
Chr4	8101217	8102104
Chr4	8117434	8126311
Chr4	8130212	8132365
Chr4	8136123	8138420
Chr4	8166743	8171255
Chr4	8191224	8193550
Chr4	8205233	8205514
Chr4	8216513	8233284
Chr4	8239237	8241868
Chr4	8243687	8249942
Chr4	8263069	8269025
Chr4	8274727	8275182
Chr4	8275604	8276381
Chr4	8277379	8278745
Chr4	8280282	8285271
Chr4	8293686	8295893
Chr4	8307223	8314255
Chr4	8320563	8321450
Chr4	8322658	8322977
Chr4	8363827	8366743
Chr4	8409240	8411692
Chr4	8422493	8424629
Chr4	8426313	8427403
Chr4	8433288	8435591
Chr4	8453827	8461847
Chr4	8462927	8464331
Chr4	8472824	8476142
Chr4	8481506	8482631
Chr4	8484713	8485997
Chr4	8492794	8495737
Chr4	8497252	8499957
Chr4	8504260	8505480
Chr4	8507962	8511064
Chr4	8515231	8518000
Chr4	8518633	8519259
Chr4	8519546	8519869
Chr4	8528512	8533183
Chr4	8555454	8555965
Chr4	8558090	8565851
Chr4	8570979	8573798
Chr4	8578977	8585779
Chr4	8586210	8588305
Chr4	8588650	8594339
Chr4	8599011	8600299
Chr4	8601314	8604849
Chr4	8614432	8618095
Chr4	8633168	8636566
Chr4	8637041	8639345
Chr4	8695821	8696348
Chr4	8697554	8699816
Chr4	8705295	8706404
Chr4	8708512	8708742
Chr4	8710462	8712037
Chr4	8750795	8754130
Chr4	8763654	8764106
Chr4	8778912	8780298
Chr4	8789720	8792556
Chr4	8815043	8816227
Chr4	8840912	8842510
Chr4	8902329	8905269
Chr4	8948206	8950028
Chr4	8951060	8953206
Chr4	8993822	8996783
Chr4	9072024	9072652
Chr4	9075139	9077888
Chr4	9081331	9082198
Chr4	9090826	9091296
Chr4	9094075	9098277
Chr4	9102551	9103402
Chr4	9103707	9103979
Chr4	9104109	9105300
Chr4	9107118	9108746
Chr4	9110741	9112719
Chr4	9113637	9114419
Chr4	9123602	9125252
Chr4	9116367	9118611
Chr4	9125701	9126012
Chr4	9122132	9123511
Chr4	9128391	9130643
Chr4	9131244	9133216
Chr4	9134187	9135280
Chr4	9136121	9137288
Chr4	9137365	9137646
Chr4	9153684	9153932
Chr4	9151883	9152164
Chr4	9144093	9144349
Chr4	9144409	9144625
Chr4	9146438	9147015
Chr4	9150101	9150850
Chr4	9139411	9139692
Chr4	9153148	9153561
Chr4	9153929	9154210
Chr4	9186718	9190190
Chr4	9154281	9154730
Chr4	9154785	9155504
Chr4	9156712	9157117
Chr4	9157268	9157639
Chr4	9190922	9195969
Chr4	9157779	9158189
Chr4	9158320	9158643
Chr4	9159040	9159471
Chr4	9159535	9160548
Chr4	9160768	9161245
Chr4	9162190	9162888
Chr4	9163779	9164000
Chr4	9164684	9166928
